WS_Nm2,TW,mode,converged,iterations,feasible,rejectionReason,score,score_constraintRobustness,score_aeroPerformance,score_realAircraftFit,score_configurationQuality,score_sizePenalty,insideConstraintDesignArea,TWconstraintRequired,TWconstraintTakeoff,TWconstraintCruise,TWconstraintOEI,WSconstraintLandingLimit_Nm2,WSconstraintLandingWeightLimit_Nm2,S_m2,b_m,rootChord_m,tipChord_m,MAC_m,yMAC_m,LEMAC_m,wingAC_m,spanFuselageRatio,CD0,K,CLcruise,CDcruise,LDcruise,Mff,MTOW_kg,OEW_kg,fuel_kg,payload_kg,crew_kg,wingMass_kg,tailMass_kg,gearMass_kg,propulsionMass_kg,SH_m2,SV_m2,tailArea_m2,tailToWingArea,lH_m,lV_m,xCG_m,hCG,staticMargin,xNP_m,xNG_m,xMG_m,CGtoMGarm_m,noseToCGarm_m,noseReaction_kN,mainReaction_kN,noseWheelLoad_kN,mainWheelLoad_kN,totalThrust_kN,perEngineThrust_kN,WSlandingLimit_Nm2,WSlandingLimitLandingWeight_Nm2,betaLanding,TWtakeoffReq,TWcruiseReq,TWOEIReq,TWactiveReq,landingMargin,takeoffMargin,thrustMargin,cruiseMargin
5025,0.34,balanced,1,6,1,OK,0.0419971475287008,0,0.131338644838602,0.00401270912511215,0.0650616179308475,0.00243687702086379,1,0.294356617647059,0.294356617647059,0.198947045559894,0.285,5580.17471537658,4743.14850807009,176.883730882556,38.7751429720346,6.88570796395732,2.23785508828613,4.95641054386739,8.04767118287511,20.9562230021046,22.1953256380714,0.814603843950307,0.0171414999653136,0.0440567316517357,0.405360677577327,0.0244807822286976,16.558322107132,0.773098996051148,90605.5808037558,45739.1586936278,21586.422110128,22320,960,10982.2315666096,2793.60089378451,3761.4755080899,9567.23738480503,38.4442406355309,24.60001645612,63.0442570916509,0.356416368973526,22.8046743619286,22.3046743619286,21.9424914354987,0.198988446309069,0.131011553690931,22.5918384815808,4.76,23.8516571505541,1.90916571505541,17.1824914354987,88.8840747684845,799.95667291636,44.4420373842422,199.98916822909,302.205854212847,151.102927106424,5580.17471537658,4743.14850807009,0.85,0.294356617647059,0.196333235434405,0.285,0.294356617647059,0.0994905614418771,0.155061512521077,0.155061512521077,0.731749590168569
5050,0.3325,balanced,1,5,1,OK,0.0421128840834714,0.00433408993232627,0.126610950858234,0.00433290052391211,0.0676633010502967,0,1,0.295821078431373,0.295821078431373,0.198670338117727,0.285,5580.17471537658,4743.14850807009,176.008068848484,38.6790458156883,6.86864298613777,2.23230897049477,4.94412697964445,8.02772649004852,20.9655755170763,22.2016072619874,0.812584996127906,0.0171728027370046,0.0440567316517357,0.407377397366269,0.0245842968454455,16.5706344959685,0.773098996051148,90605.5808037558,45739.1586936278,21586.422110128,22320,960,10990.8164180982,2790.8993886608,3780.79816397282,9446.30559082679,38.1696311590414,24.4244479462087,62.5940791052501,0.35563187253156,22.7983927380126,22.2983927380126,21.9486834336965,0.19884358162074,0.13115641837926,22.597137420359,4.76,23.8585371485517,1.90985371485517,17.1886834336965,88.8840747684845,799.95667291636,44.4420373842422,199.98916822909,295.539548605211,147.769774302605,5580.17471537658,4743.14850807009,0.85,0.295821078431373,0.196296679845621,0.285,0.295821078431373,0.0950104149813889,0.123990223290111,0.123990223290111,0.693864614834531
5075,0.3425,balanced,1,7,1,OK,0.0424189206389307,0,0.117614753420266,0.0143458316530313,0.0687581162580805,0.00548410679086874,1,0.297285539215686,0.297285539215686,0.198400102398024,0.285,5580.17471537658,4743.14850807009,175.14103402657,38.5836596142181,6.85170426001654,2.22680388450538,4.93193429282323,8.00792935389433,20.9431307897386,22.1761143629444,0.810581084332314,0.0172286159968827,0.0440567316517357,0.409394117155211,0.02471268032182,16.5661559905235,0.773098996051148,90605.5808037558,45739.1586936278,21586.422110128,22320,960,10905.5075359518,2761.12510675902,3767.69732377458,9639.39207576269,37.8456186440826,24.2165083667923,62.0621270108749,0.354355147871626,22.8238856370556,22.3238856370556,21.9249397636009,0.19907178716696,0.13092821283304,22.5706691063702,4.76,23.8321552928899,1.90721552928899,17.1649397636009,88.8840747684845,799.95667291636,44.4420373842422,199.98916822909,304.427956082059,152.21397804103,5580.17471537658,4743.14850807009,0.85,0.297285539215686,0.196440918099341,0.285,0.297285539215686,0.0905302685209007,0.152091019642599,0.152091019642599,0.74352677290378
5050,0.3425,balanced,1,7,1,OK,0.042486879283627,0,0.123950876644222,0.0103236661593292,0.0664259406093912,0.00548410679086874,1,0.295821078431373,0.295821078431373,0.198670338117727,0.285,5580.17471537658,4743.14850807009,176.008068848484,38.6790458156883,6.86864298613777,2.23230897049477,4.94412697964445,8.02772649004852,20.9467442518198,22.1827759967309,0.812584996127906,0.0171867138530141,0.0440567316517357,0.407377397366269,0.024598207961455,16.5612632434291,0.773098996051148,90605.5808037558,45739.1586936278,21586.422110128,22320,960,10937.1033528378,2775.29458466763,3762.32107812291,9625.63732444413,38.1381294106694,24.4038386061783,62.5419680168477,0.355335800375645,22.8172240032691,22.3172240032691,21.9312771864167,0.199131806009504,0.130868193990496,22.5783061551025,4.76,23.8391968737964,1.90791968737964,17.1712771864167,88.8840747684845,799.95667291636,44.4420373842422,199.98916822909,304.427956082059,152.21397804103,5580.17471537658,4743.14850807009,0.85,0.295821078431373,0.196397598280231,0.285,0.295821078431373,0.0950104149813889,0.157794440531919,0.157794440531919,0.743911346162705
5125,0.34,balanced,1,7,1,OK,0.042588965488797,0,0.10684795756162,0.022932469517468,0.0734334036216487,0.00243687702086379,1,0.300214460784314,0.300214460784314,0.197877686240692,0.285,5580.17471537658,4743.14850807009,173.432341011677,38.3949853314109,6.81819939292535,2.21591480270074,4.9078171101906,7.9687705404815,20.9395676742858,22.1665219518335,0.806617338895186,0.017308926204319,0.0440567316517357,0.413427556733095,0.0249392060765675,16.577414512066,0.773098996051148,90605.5808037558,45739.1586936278,21586.422110128,22320,960,10856.208619358,2736.89908825641,3782.97873579803,9621.93041246952,37.2774663974535,23.8527368635527,61.1302032610062,0.352472917706222,22.8334780481665,22.3334780481665,21.9162751941033,0.199010578000039,0.130989421999961,22.5591473206487,4.76,23.8225279934481,1.90625279934482,17.1562751941033,88.8840747684845,799.95667291636,44.4420373842422,199.98916822909,302.205854212847,151.102927106424,5580.17471537658,4743.14850807009,0.85,0.300214460784314,0.196511704072184,0.285,0.300214460784314,0.0815699755999244,0.132523726910909,0.132523726910909,0.730176844200124
5000,0.3325,balanced,1,5,1,OK,0.0427642945946422,0,0.140530646567429,0.000814313068640689,0.0628475521337235,0.000102744605185483,1,0.292892156862745,0.292892156862745,0.199229816485383,0.285,5580.17471537658,4743.14850807009,177.768149536969,38.8719599591304,6.9029007696569,2.24344275013849,4.96878612004548,8.06776527453649,20.9721237028015,22.2143202328129,0.816637814267445,0.0170892204247306,0.0440567316517357,0.403343957788385,0.0243566492144972,16.5599115968839,0.773098996051148,90605.5808037558,45739.1586936278,21586.422110128,22320,960,11054.7583465684,2819.67943569434,3769.82847919593,9418.89788744156,38.7652210963422,24.8058716197983,63.5710927161405,0.357606764101013,22.7856797671871,22.2856797671871,21.9612426942959,0.199066526028155,0.130933473971845,22.6118231224165,4.76,23.8724918825509,1.91124918825509,17.2012426942958,88.8840747684845,799.95667291636,44.4420373842422,199.98916822909,295.539548605211,147.769774302605,5580.17471537658,4743.14850807009,0.85,0.292892156862745,0.196220008789551,0.285,0.292892156862745,0.103970707902365,0.135230125523012,0.135230125523012,0.694526475924335
5100,0.3425,balanced,1,7,1,OK,0.042869796702083,0,0.111690423280184,0.0198229420615338,0.0711804332751608,0.00548410679086874,1,0.29875,0.29875,0.198135752702295,0.285,5580.17471537658,4743.14850807009,174.282499546048,38.4889756442206,6.83489023648757,2.22133932685846,4.91983136833964,7.98827796389484,20.9395565886854,22.1695144307703,0.808591925298752,0.0172705588802014,0.0440567316517357,0.411410836944153,0.0248275517930745,16.5707372347085,0.773098996051148,90605.5808037558,45739.1586936278,21586.422110128,22320,960,10874.1027818858,2747.08641392614,3773.03576057224,9653.05009575267,37.5568231178981,24.0315594014129,61.588382519311,0.353382483495071,22.8304855692297,22.3304855692297,21.9186634038218,0.199012271322398,0.130987728677602,22.5631009402374,4.76,23.825181559802,1.9065181559802,17.1586634038218,88.8840747684845,799.95667291636,44.4420373842422,199.98916822909,304.427956082059,152.21397804103,5580.17471537658,4743.14850807009,0.85,0.29875,0.196487586558934,0.285,0.29875,0.0860501220604125,0.146443514644352,0.146443514644352,0.743112661711442
5125,0.3375,balanced,1,7,1,OK,0.0428702070392365,0.00404188718187084,0.107526006718295,0.0206727817016452,0.0731760676895379,0.00060884150200849,1,0.300214460784314,0.300214460784314,0.197877686240692,0.285,5580.17471537658,4743.14850807009,173.432341011677,38.3949853314109,6.81819939292535,2.21591480270074,4.9078171101906,7.9687705404815,20.9431301238848,22.1700844014325,0.806617338895186,0.0173053017549443,0.0440567316517357,0.413427556733095,0.0249355816271928,16.5798240808726,0.773098996051148,90605.5808037558,45739.1586936278,21586.422110128,22320,960,10869.5820040406,2740.637210158,3787.63885533459,9577.07222749789,37.2832832869048,23.8565422596143,61.1398255465191,0.352528399200946,22.8299155985675,22.3299155985675,21.9201206528656,0.19906824297754,0.13093175702246,22.5627097702477,4.76,23.8268007254062,1.90668007254062,17.1601206528656,88.8840747684845,799.95667291636,44.4420373842422,199.98916822909,299.983752343635,149.991876171818,5580.17471537658,4743.14850807009,0.85,0.300214460784314,0.196485795225598,0.285,0.300214460784314,0.0815699755999244,0.124196346565976,0.124196346565976,0.717681421257422
5100,0.335,balanced,1,6,1,OK,0.0431282270107761,0.00900173316293478,0.113690738645447,0.0130438786140654,0.0716410554630445,0,1,0.29875,0.29875,0.198135752702295,0.285,5580.17471537658,4743.14850807009,174.282499546048,38.4889756442206,6.83489023648757,2.22133932685846,4.91983136833964,7.98827796389484,20.9526940753207,22.1826519174056,0.808591925298752,0.0172599404953379,0.0440567316517357,0.411410836944153,0.024816933408211,16.5778273317215,0.773098996051148,90605.5808037558,45739.1586936278,21586.422110128,22320,960,10914.2198366451,2758.5821721728,3786.95535331952,9518.55905178871,37.5784471146917,24.0457059877051,61.6241531023967,0.35358772833135,22.8173480825944,22.3173480825944,21.9312534710773,0.198901003407131,0.131098996592869,22.5762384268728,4.76,23.8391705234192,1.90791705234192,17.1712534710773,88.8840747684845,799.95667291636,44.4420373842422,199.98916822909,297.761650474423,148.880825237211,5580.17471537658,4743.14850807009,0.85,0.29875,0.196411310508483,0.285,0.29875,0.0860501220604125,0.121338912133891,0.121338912133891,0.705604423353873
5000,0.34,balanced,1,6,1,OK,0.0431349967346491,0,0.138505818874604,0.00302139807429795,0.0628222103694114,0.00252499292223135,1,0.292892156862745,0.292892156862745,0.199229816485383,0.285,5580.17471537658,4743.14850807009,177.768149536969,38.8719599591304,6.9029007696569,2.24344275013849,4.96878612004548,8.06776527453649,20.9597433201469,22.2019398501583,0.816637814267445,0.0170996874512347,0.0440567316517357,0.403343957788385,0.0243671162410013,16.5527981973385,0.773098996051148,90605.5808037558,45739.1586936278,21586.422110128,22320,960,11014.2375031451,2808.03583455701,3756.01030020466,9553.33673834783,38.7441698197113,24.79209884402,63.5362686637313,0.357410868196714,22.7980601498417,22.2980601498417,21.9488850162101,0.199071095467914,0.130928904532086,22.5994427397619,4.76,23.8587611291223,1.90987611291223,17.1888850162101,88.8840747684845,799.95667291636,44.4420373842422,199.98916822909,302.205854212847,151.102927106424,5580.17471537658,4743.14850807009,0.85,0.292892156862745,0.196296701348824,0.285,0.292892156862745,0.103970707902365,0.160836820083682,0.160836820083682,0.732071897610808
